,ts_code,name,fullname,market,publisher,index_type,category,base_date,base_point,list_date,weight_rule,desc,exp_date
1632,h20536.CSI,高铁产业全收益,中证高铁产业全收益指数,CSI,中证公司,中证主题指数,主题指数,20121231,1000.0,20150120,其他,概要：为进一步丰富指数体系，为投资者提供新的分析工具和投资标的，中证指数有限公司将于2015年1月20日正式发布中证高铁产业指数。样本选取方法：     1 、样本空间    以中证全指的所有样本股为样本空间。    2 、选样方法    第一步，将样本空间内过去一年日均成交金额排名在后 10% 的股票剔除。    第二步，将业务范围涵盖：高铁基础工程及其配件、高铁整车及其配件、高铁电气工程、高铁通信设备、高铁信息系统、高铁营运等相关领域的所有股票纳入高铁产业，并组成指数样本股。    第三步，当属于高铁产业的股票超过 50 只时，将上述所有高铁产业股票按照过去一年日均总市值进行排序，选取排名前 50 只股票作为指数样本股。,
1633,h20537.CSI,淘金100全收益,中证淘金大数据100全收益指数,CSI,中证公司,中证客户定制类指数,主题指数,20091231,1000.0,20150121,其他,中证淘金大数据100指数以电商商品类目相关中证三级行业的所有股票为样本空间，从中根据综合财务因子、市场驱动因子、电商大数据因子选取综合评分最高的100名作为样本股，并采用等权重计算。,
1634,h20538.CSI,煤炭等权全收益,中证煤炭等权全收益指数,CSI,中证公司,中证主题指数,主题指数,20081231,1000.0,20150121,其他,概要：为进一步丰富指数体系，为投资者提供新的分析工具和投资标的，中证指数有限公司将于 2015 年 1 月 21 日正式发布中证煤炭等权指数和中证白酒指数。样本空间：以中证全指为样本空间。选样方法：    1 ）将样本空间中属于煤与消费用燃料行业的股票纳入煤炭主题；    2 ）如果主题股票数量少于或等于 50 只，则全部股票构成中证煤炭等权指数样本股；如果股票数量多于 50 只，则分别按照股票的日均成交金额、日均总市值由高到低排名，剔除成交金额排名后 10% 、以及累积总市值占比达到 98% 以后的股票，并且保持剔除后股票数量不少于 50 只，构成中证煤炭等权指数样本股。,
1635,h20539.CSI,中证白酒全收益,中证白酒全收益指数,CSI,中证公司,中证主题指数,主题指数,20081231,1000.0,20150121,其他,概要：为进一步丰富指数体系，为投资者提供新的分析工具和投资标的，中证指数有限公司将于 2015 年 1 月 21 日正式发布中证煤炭等权指数和中证白酒指数。样本空间：以中证全指为样本空间。选样方法：    首先，在中证全指样本空间内，按照过去一年日均成交金额由高到低排名，剔除流动性排名后 20% 的股票；    其次，将白酒相关股票纳入白酒主题；    最后，按照过去一年日均总市值由高到低排名，选取不超过 50 只股票作为样本股。,
1636,h20542.CSI,中证体育全收益,中证体育产业全收益指数,CSI,中证公司,中证主题指数,主题指数,20120629,1000.0,20150209,其他,概要：为进一步丰富指数体系，为投资者提供新的分析工具和投资标的，中证指数有限公司将于2015年2月9日正式发布中证体育产业指数。样本空间：以中证全指为样本空间。选样方法： 首先，在中证全指样本空间内，按照过去一年日均成交金额由高到低排名，剔除流动性排名后 20% 的股票；           其次，将提供体育服务、产品或劳务等生产经营活动的公司，以及其他体育衍生产业公司纳入体育产业主题，包括但不限于体育服务业、体育用品制造与销售、体育媒体等相关业态，体育医疗，体育彩票等衍生产业。           最后，按照过去一年日均总市值由高到低排名，选取不超过 50 只股票构成中证体育产业主题指数样本股。,
1637,h20544.CSI,沪港深通上游(全),中证沪港深互联互通上游全收益指数,CSI,中证公司,中证海外指数,主题指数,20041231,1000.0,20150313,其他,中证沪深港主题指数系列基于中证沪深港1100指数样本股和中证沪深港400指数样本股，同时结合中证行业分类的主题定义，选取相应主题指数样本，从多种主题投资的角度反映了在沪深港三地上市证券的整体表现。,
1638,h20545.CSI,沪港深通中游(全),中证沪港深互联互通中游全收益指数,CSI,中证公司,中证海外指数,主题指数,20041231,1000.0,20150313,其他,中证沪深港主题指数系列基于中证沪深港1100指数样本股和中证沪深港400指数样本股，同时结合中证行业分类的主题定义，选取相应主题指数样本，从多种主题投资的角度反映了在沪深港三地上市证券的整体表现。,
1639,h20546.CSI,沪港深通下游(全),中证沪港深互联互通下游全收益指数,CSI,中证公司,中证海外指数,主题指数,20041231,1000.0,20150313,其他,中证沪深港主题指数系列基于中证沪深港1100指数样本股和中证沪深港400指数样本股，同时结合中证行业分类的主题定义，选取相应主题指数样本，从多种主题投资的角度反映了在沪深港三地上市证券的整体表现。,
1640,h20547.CSI,沪港深通周期(全),中证沪港深互联互通周期全收益指数,CSI,中证公司,中证海外指数,主题指数,20041231,1000.0,20150313,其他,中证沪深港主题指数系列基于中证沪深港1100指数样本股和中证沪深港400指数样本股，同时结合中证行业分类的主题定义，选取相应主题指数样本，从多种主题投资的角度反映了在沪深港三地上市证券的整体表现。,
1641,h20548.CSI,沪港深通非周期(全),中证沪港深互联互通非周期全收益指数,CSI,中证公司,中证海外指数,主题指数,20041231,1000.0,20150313,其他,中证沪深港主题指数系列基于中证沪深港1100指数样本股和中证沪深港400指数样本股，同时结合中证行业分类的主题定义，选取相应主题指数样本，从多种主题投资的角度反映了在沪深港三地上市证券的整体表现。,
1642,h20549.CSI,沪港深通地产(全),中证沪港深互联互通地产全收益指数,CSI,中证公司,中证海外指数,主题指数,20041231,1000.0,20150313,其他,中证沪深港主题指数系列基于中证沪深港1100指数样本股和中证沪深港400指数样本股，同时结合中证行业分类的主题定义，选取相应主题指数样本，从多种主题投资的角度反映了在沪深港三地上市证券的整体表现。,
1643,h20550.CSI,沪港深通金融服务(全),中证沪港深互联互通金融服务全收益指数,CSI,中证公司,中证海外指数,主题指数,20041231,1000.0,20150313,其他,中证沪深港主题指数系列基于中证沪深港1100指数样本股和中证沪深港400指数样本股，同时结合中证行业分类的主题定义，选取相应主题指数样本，从多种主题投资的角度反映了在沪深港三地上市证券的整体表现。,
1644,h20551.CSI,沪港深通现代服务(全),中证沪港深互联互通现代服务全收益指数,CSI,中证公司,中证海外指数,主题指数,20041231,1000.0,20150313,其他,中证沪深港主题指数系列基于中证沪深港1100指数样本股和中证沪深港400指数样本股，同时结合中证行业分类的主题定义，选取相应主题指数样本，从多种主题投资的角度反映了在沪深港三地上市证券的整体表现。,
1645,h20552.CSI,沪港深通TMT(全),中证沪港深互联互通TMT全收益指数,CSI,中证公司,中证海外指数,主题指数,20041231,1000.0,20150313,其他,中证沪深港主题指数系列基于中证沪深港1100指数样本股和中证沪深港400指数样本股，同时结合中证行业分类的主题定义，选取相应主题指数样本，从多种主题投资的角度反映了在沪深港三地上市证券的整体表现。,
1646,h20553.CSI,沪港深通消费(全),中证沪港深互联互通消费全收益指数,CSI,中证公司,中证海外指数,主题指数,20041231,1000.0,20150313,其他,中证沪深港主题指数系列基于中证沪深港1100指数样本股和中证沪深港400指数样本股，同时结合中证行业分类的主题定义，选取相应主题指数样本，从多种主题投资的角度反映了在沪深港三地上市证券的整体表现。,
1647,h20554.CSI,沪港深通信息产业(全),中证沪港深互联互通信息产业全收益指数,CSI,中证公司,中证海外指数,主题指数,20041231,1000.0,20150313,其他,中证沪深港主题指数系列基于中证沪深港1100指数样本股和中证沪深港400指数样本股，同时结合中证行业分类的主题定义，选取相应主题指数样本，从多种主题投资的角度反映了在沪深港三地上市证券的整体表现。,
1648,h20555.CSI,沪港深通银行(全),中证沪港深互联互通银行全收益指数,CSI,中证公司,中证海外指数,主题指数,20041231,1000.0,20150313,其他,中证沪深港主题指数系列基于中证沪深港1100指数样本股和中证沪深港400指数样本股，同时结合中证行业分类的主题定义，选取相应主题指数样本，从多种主题投资的角度反映了在沪深港三地上市证券的整体表现。,
1649,h20556.CSI,沪港深通运输(全),中证沪港深互联互通运输全收益指数,CSI,中证公司,中证海外指数,主题指数,20041231,1000.0,20150313,其他,中证沪深港主题指数系列基于中证沪深港1100指数样本股和中证沪深港400指数样本股，同时结合中证行业分类的主题定义，选取相应主题指数样本，从多种主题投资的角度反映了在沪深港三地上市证券的整体表现。,
